DATA,HORA,VEÍCULO,LINHA,ORIGEM,DEFEITO,GRUPO,PERDAS,O.S,STATUS O.S,RESPONSÁVEL,REINC,Data Reincidência,Difenreça dos dias,O.S REINC
8/9/2024,15:05:53,2102,2503,2,BORRACHARIA,MECÂNICA,0,575150,ABERTA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/9/2024,15:00:47,2314,2441,1,AR CONDICIONADO,AR CONDICIONADO,0,575102,FECHADA,CORRETIVA VZA - DIA,Não,Nenhuma,0,
8/9/2024,12:36:26,2366,2505,2,PORTA,LANTERNAGEM,2,575087,FECHADA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/9/2024,7:11:37,2403,2480,1,CAMBIO,MECÂNICA,1,575069,ABERTA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/9/2024,19:36:59,2405,2450,1,ARTICULAÇÃO,MECÂNICA,1,575241,ABERTA,CORRETIVA SLM - NOITE,Não,Nenhuma,0,
8/9/2024,8:06:53,2418,2450,5,TEMPERATURA,MOTOR,0,575070,ABERTA,S.O.S SLM - MANHÃ,Não,Nenhuma,0,
8/9/2024,10:50:39,2418,2450,5,TEMPERATURA,MOTOR,0,575077,FECHADA,S.O.S SLM - MANHÃ,Não,Nenhuma,0,
8/9/2024,14:44:17,2424,2450,1,FREIO,MECÂNICA,1,575098,ABERTA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/9/2024,18:36:29,2427,2480,1,TEMPERATURA,MOTOR,0,575222,ABERTA,REQ. ABERTA,Não,Nenhuma,0,
8/9/2024,5:47:56,2441,2450,1,TEMPERATURA,MOTOR,1,575021,ABERTA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/9/2024,18:46:27,2441,2480,1,TEMPERATURA,MOTOR,0,575228,FECHADA,CORRETIVA SLM - NOITE,Não,Nenhuma,0,
8/9/2024,16:24:49,2445,2480,5,MOTOR,MOTOR,0,575212,FECHADA,S.O.S SLM - TARDE,Não,Nenhuma,0,
8/9/2024,11:10:23,2446,2480,5,TEMPERATURA,MOTOR,1,575078,ABERTA,S.O.S SLM - MANHÃ,Não,Nenhuma,0,
8/9/2024,17:27:36,2446,2480,1,AR CONDICIONADO,AR CONDICIONADO,1,575215,FECHADA,CORRETIVA SLM - NOITE,Não,Nenhuma,0,
8/9/2024,13:25:36,2471,2920,2,PRODATA,PRODATA,0,575089,ABERTA,CORRETIVA VZA - DIA,Não,Nenhuma,0,
8/9/2024,14:59:07,2482,2480,1,SUSPENSÃO,MECÂNICA,0,575101,ABERTA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/9/2024,6:21:28,2484,2450,2,SUSPENSÃO,MECÂNICA,0,575067,FECHADA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/9/2024,15:10:29,2352,2490,5,PARTIDA,ELÉTRICA,0,575129,ABERTA,S.O.S SLM - TARDE,Sim,8/6/2024,3,
8/9/2024,7:36:39,2487,2450,2,SUSPENSÃO,MECÂNICA,0,575031,FECHADA,S.O.S SLM - MANHÃ,Não,Nenhuma,0,
8/9/2024,5:28:27,2488,2480,2,PORTA,LANTERNAGEM,2,575053,ABERTA,S.O.S SLM - MANHÃ,Não,Nenhuma,0,
8/9/2024,12:40:19,2488,2450,2,LANTERNAGEM,LANTERNAGEM,0,575088,ABERTA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/9/2024,17:03:35,2488,2480,5,PORTA,LANTERNAGEM,0,575214,ABERTA,S.O.S SLM - TARDE,Não,Nenhuma,0,
8/9/2024,8:54:43,2490,2480,5,SUSPENSÃO,MECÂNICA,0,575075,ABERTA,S.O.S SLM - MANHÃ,Não,Nenhuma,0,
8/9/2024,13:31:43,2404,2480,5,TEMPERATURA,MOTOR,0,575093,ABERTA,S.O.S SLM - TARDE,Sim,8/6/2024,3,
8/9/2024,19:18:26,2412,2480,1,CAMBIO,MECÂNICA,1,575236,FECHADA,CORRETIVA SLM - NOITE,Sim,8/6/2024,3,
8/9/2024,8:05:52,2494,2450,1,TEMPERATURA,MOTOR,0,575017,ABERTA,CORRETIVA SLM - DIA,Sim,8/6/2024,3,
8/9/2024,13:26:57,2497,2450,1,TEMPERATURA,MOTOR,0,575091,ABERTA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/9/2024,6:13:58,2503,2450,2,AVARIA,LANTERNAGEM,0,575042,ABERTA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/9/2024,5:29:29,2704,2463,1,POTENCIA,ELÉTRICA,0,575009,FECHADA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/9/2024,14:27:59,2803,2410,2,SUSPENSÃO,MECÂNICA,1,575099,FECHADA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/9/2024,6:10:31,2812,2478,1,BORRACHARIA,MECÂNICA,2,575043,ABERTA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/9/2024,6:30:01,2427,2480,1,ARTICULAÇÃO,MECÂNICA,0,575012,ABERTA,CORRETIVA SLM - DIA,Sim,8/5/2024,4,
8/9/2024,7:23:49,2937,2920,2,PNEUMÁTICA,MECÂNICA,0,575049,FECHADA,CORRETIVA VZA - DIA,Não,Nenhuma,0,
8/9/2024,9:47:41,2942,2442,1,SUSPENSÃO,MECÂNICA,1,575048,FECHADA,CORRETIVA VZA - DIA,Não,Nenhuma,0,
8/9/2024,8:21:50,2457,2450,5,POTENCIA,ELÉTRICA,0,575072,ABERTA,S.O.S SLM - MANHÃ,Sim,8/5/2024,4,
8/9/2024,8:57:26,2952,2466,1,CAMBIO,MECÂNICA,0,575044,ABERTA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/9/2024,9:08:57,2956,2493,1,PERIFÉRICOS ELÉTRICOS,ELÉTRICA,0,575045,ABERTA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/9/2024,6:11:33,2971,2420,5,BORRACHARIA,MECÂNICA,0,575065,FECHADA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/9/2024,9:48:52,2972,2467,5,BORRACHARIA,MECÂNICA,0,575050,ABERTA,CORRETIVA SLM - DIA,Sim,8/5/2024,4,
8/9/2024,15:31:45,2972,2475,1,PORTA,LANTERNAGEM,0,575132,ABERTA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/9/2024,18:56:46,2495,2480,1,AR CONDICIONADO,AR CONDICIONADO,1,575230,FECHADA,CORRETIVA SLM - NOITE,Sim,8/2/2024,7,
8/9/2024,6:02:12,2701,2477,5,PERIFÉRICOS ELÉTRICOS,ELÉTRICA,1,575059,ABERTA,S.O.S SLM - MANHÃ,Sim,8/2/2024,7,
8/9/2024,11:18:08,2495,2450,5,TEMPERATURA,MOTOR,0,575079,ABERTA,CORRETIVA SLM - DIA,Sim,7/1/2024,39,
8/10/2024,7:54:14,2418,2450,1,TEMPERATURA,MOTOR,0,575309,FECHADA,CORRETIVA SLM - DIA,Sim,8/9/2024,1,
8/10/2024,8:04:26,2704,2463,1,POTENCIA,ELÉTRICA,0,575316,FECHADA,CORRETIVA SLM - DIA,Sim,8/9/2024,1,
8/10/2024,14:00:57,2972,2467,2,BORRACHARIA,MECÂNICA,0,575337,FECHADA,CORRETIVA SLM - DIA,Sim,8/9/2024,1,
8/10/2024,17:37:40,2412,2450,5,TEMPERATURA,MOTOR,0,575350,FECHADA,S.O.S SLM - TARDE,Sim,8/8/2024,2,
8/10/2024,15:10:03,2480,2450,1,TEMPERATURA,MOTOR,0,575341,FECHADA,CORRETIVA SLM - DIA,Sim,8/8/2024,2,
8/10/2024,6:08:38,2013,2491,1,MOTOR,MOTOR,0,575300,ABERTA,REQ. ABERTA,Não,Nenhuma,0,
8/10/2024,6:07:01,2014,2475,5,PERIFÉRICOS ELÉTRICOS,ELÉTRICA,0,575302,FECHADA,S.O.S SLM - MANHÃ,Não,Nenhuma,0,
8/10/2024,8:56:08,2021,2429,1,PORTA,LANTERNAGEM,0,575319,FECHADA,CORRETIVA VZA - DIA,Não,Nenhuma,0,
8/10/2024,9:45:12,2023,2464,1,POTENCIA,ELÉTRICA,0,575325,FECHADA,CORRETIVA VZA - DIA,Não,Nenhuma,0,
8/10/2024,16:39:46,2031,2464,2,AVARIA,LANTERNAGEM,0,575342,FECHADA,CORRETIVA VZA - NOITE,Não,Nenhuma,0,
8/10/2024,17:49:18,2035,2470,2,PRODATA,PRODATA,0,575351,FECHADA,CORRETIVA VZA - NOITE,Não,Nenhuma,0,
8/10/2024,21:02:20,2417,2450,5,PARTIDA,ELÉTRICA,2,575499,FECHADA,S.O.S SLM - TARDE,Sim,8/6/2024,4,
8/10/2024,7:52:19,2039,2419,2,AVARIA,LANTERNAGEM,0,575308,FECHADA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/10/2024,6:08:10,2304,2437,1,PERIFÉRICOS ELÉTRICOS,ELÉTRICA,0,575299,FECHADA,CORRETIVA VZA - DIA,Não,Nenhuma,0,
8/10/2024,6:57:34,2327,2437,2,DESTINO,ELÉTRICA,0,575306,ABERTA,REQ. ABERTA,Não,Nenhuma,0,
8/10/2024,11:20:52,2338,2490,2,AVARIA,LANTERNAGEM,0,575331,FECHADA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/10/2024,6:14:51,2343,2490,5,MOTOR,MOTOR,0,575301,ABERTA,REQ. ABERTA,Não,Nenhuma,0,
8/10/2024,6:41:04,2364,2040,1,POTENCIA,ELÉTRICA,0,575304,FECHADA,CORRETIVA VZA - DIA,Não,Nenhuma,0,
8/10/2024,7:08:36,2370,2503,2,PRODATA,PRODATA,1,575307,FECHADA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/10/2024,6:26:31,2415,2060,2,PORTA,LANTERNAGEM,1,575305,FECHADA,CORRETIVA VZA - DIA,Não,Nenhuma,0,
8/10/2024,10:38:12,2038,2475,1,PNEUMÁTICA,MECÂNICA,1,575328,FECHADA,CORRETIVA SLM - DIA,Sim,8/5/2024,5,
8/10/2024,10:13:02,2420,2450,2,AR CONDICIONADO,AR CONDICIONADO,0,575327,FECHADA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/10/2024,14:49:09,2438,2450,1,TEMPERATURA,MOTOR,0,575339,FECHADA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/10/2024,17:36:02,2454,2450,5,TEMPERATURA,MOTOR,0,575348,ABERTA,REQ. ABERTA,Sim,8/5/2024,5,
8/10/2024,17:26:28,2927,2463,1,MOTOR,MOTOR,0,575347,FECHADA,CORRETIVA SLM - NOITE,Não,Nenhuma,0,
8/11/2024,17:26:28,2927,2463,1,MOTOR,MOTOR,0,575347,FECHADA,CORRETIVA SLM - NOITE,Sim,8/10/2024,1,
8/11/2024,10:35:57,2314,2441,1,AR CONDICIONADO,AR CONDICIONADO,0,575466,ABERTA,CORRETIVA VZA - DIA,Sim,8/9/2024,2,
8/11/2024,16:21:51,2926,2475,1,CAMBIO,MECÂNICA,0,575475,FECHADA,S.O.S VZA - TARDE,Sim,8/8/2024,3,
8/11/2024,17:52:29,2309,2437,2,AR CONDICIONADO,AR CONDICIONADO,0,575479,FECHADA,CORRETIVA VZA - NOITE,Sim,8/8/2024,3,
8/11/2024,7:44:42,2970,2492,1,FREIO,MECÂNICA,1,575451,FECHADA,CORRETIVA SLM - DIA,Sim,8/5/2024,6,
8/11/2024,16:20:25,2924,2467,5,MOTOR,MOTOR,0,575473,FECHADA,S.O.S VZA - TARDE,Sim,8/5/2024,6,
8/11/2024,18:36:08,2029,2477,1,CAMBIO,MECÂNICA,1,575480,FECHADA,S.O.S VZA - TARDE,Sim,8/5/2024,6,
8/11/2024,4:41:33,2022,2470,1,CAMBIO,MECÂNICA,0,575442,FECHADA,CORRETIVA VZA - NOITE,Não,Nenhuma,0,
8/11/2024,5:24:43,2319,2450,2,BORRACHARIA,MECÂNICA,1,575443,ABERTA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/11/2024,6:04:22,2933,2930,2,PRODATA,PRODATA,0,575444,FECHADA,CORRETIVA VZA - DIA,Não,Nenhuma,0,
8/11/2024,6:21:01,2002,2491,1,PORTA,LANTERNAGEM,0,575447,FECHADA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/11/2024,7:13:33,2005,2493,1,BORRACHARIA,MECÂNICA,0,575449,ABERTA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/11/2024,7:39:13,2008,2492,2,AVARIA,LANTERNAGEM,0,575450,FECHADA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/11/2024,7:56:53,2334,2490,1,PORTA,LANTERNAGEM,0,575452,FECHADA,S.O.S SLM - MANHÃ,Não,Nenhuma,0,
8/11/2024,8:04:02,2952,2466,2,PRODATA,PRODATA,0,575453,FECHADA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/11/2024,9:08:24,2710,2433,1,ACELERAÇÃO,MECÂNICA,0,575454,FECHADA,CORRETIVA VZA - DIA,Não,Nenhuma,0,
8/11/2024,10:03:02,2349,2490,2,SUSPENSÃO,MECÂNICA,0,575456,ABERTA,S.O.S SLM - MANHÃ,Não,Nenhuma,0,
8/11/2024,10:10:05,2012,2467,1,BORRACHARIA,MECÂNICA,0,575465,FECHADA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/11/2024,9:48:13,2043,2402,1,POTENCIA,ELÉTRICA,0,575455,ABERTA,CORRETIVA SLM - NOITE,Sim,8/2/2024,9,
8/11/2024,10:58:59,2344,2490,1,AR CONDICIONADO,AR CONDICIONADO,0,575467,ABERTA,S.O.S SLM - MANHÃ,Não,Nenhuma,0,
8/11/2024,10:59:55,2334,2490,1,PORTA,LANTERNAGEM,0,575468,ABERTA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/11/2024,13:38:52,2943,2442,1,TEMPERATURA,MOTOR,0,575469,FECHADA,CORRETIVA VZA - DIA,Não,Nenhuma,0,
8/11/2024,15:02:21,2006,2493,5,PARTIDA,ELÉTRICA,0,575470,FECHADA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/11/2024,15:20:12,2934,2444,1,AR CONDICIONADO,AR CONDICIONADO,1,575471,FECHADA,S.O.S VZA - TARDE,Não,Nenhuma,0,
8/11/2024,16:14:53,2912,2446,1,TEMPERATURA,MOTOR,0,575472,ABERTA,CORRETIVA VZA - NOITE,Não,Nenhuma,0,
8/11/2024,16:46:53,2356,2040,1,AR CONDICIONADO,AR CONDICIONADO,0,575476,FECHADA,CORRETIVA VZA - NOITE,Não,Nenhuma,0,
8/11/2024,16:50:50,2034,2463,1,CAMBIO,MECÂNICA,0,575477,FECHADA,S.O.S VZA - TARDE,Não,Nenhuma,0,
8/11/2024,17:02:37,2829,2476,1,PERIFÉRICOS ELÉTRICOS,ELÉTRICA,0,575478,FECHADA,CORRETIVA SLM - NOITE,Não,Nenhuma,0,
8/11/2024,18:50:45,2972,2467,1,BORRACHARIA,MECÂNICA,0,575481,ABERTA,CORRETIVA SLM - NOITE,Sim,8/10/2024,1,
8/12/2024,11:32:19,2952,2480,2,PRODATA,PRODATA,0,575487,FECHADA,CORRETIVA SLM - DIA,Sim,8/11/2024,1,
8/12/2024,11:28:38,2371,2502,2,PRODATA,PRODATA,0,575485,FECHADA,CORRETIVA SLM - DIA,Sim,8/9/2024,3,
8/12/2024,18:45:58,2915,2410,2,PORTA,LANTERNAGEM,0,575558,FECHADA,CORRETIVA SLM - NOITE,Sim,8/7/2024,5,
8/12/2024,8:27:38,2959,2493,1,DESTINO,ELÉTRICA,0,575488,FECHADA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/12/2024,8:28:29,2978,2450,1,DESTINO,ELÉTRICA,0,575482,FECHADA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/12/2024,9:00:36,2829,2490,1,LANTERNAGEM,LANTERNAGEM,0,575502,FECHADA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/12/2024,9:07:39,2008,2504,1,PNEUMÁTICA,MECÂNICA,0,575504,FECHADA,CORRETIVA VZA - DIA,Não,Nenhuma,0,
8/12/2024,9:08:08,2006,2504,2,SUSPENSÃO,MECÂNICA,0,575505,FECHADA,CORRETIVA VZA - DIA,Não,Nenhuma,0,
8/12/2024,9:25:08,2102,2503,1,ACELERAÇÃO,MECÂNICA,0,575458,FECHADA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/12/2024,10:35:34,2011,2478,1,POTENCIA,ELÉTRICA,0,575484,FECHADA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/12/2024,12:15:12,2005,2450,1,SUSPENSÃO,MECÂNICA,0,575493,FECHADA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/12/2024,12:16:14,2924,2402,1,FREIO,MECÂNICA,0,575489,FECHADA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/12/2024,12:48:17,2830,2446,1,PERIFÉRICOS ELÉTRICOS,ELÉTRICA,0,575494,FECHADA,CORRETIVA VZA - DIA,Não,Nenhuma,0,
8/12/2024,13:57:13,2976,2419,1,CAMBIO,MECÂNICA,0,575147,FECHADA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/12/2024,15:08:10,2806,2490,1,PANE ELÉTRICA,ELÉTRICA,0,575167,FECHADA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/12/2024,15:35:04,2701,2493,1,PNEUMÁTICA,MECÂNICA,0,574871,FECHADA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/12/2024,18:13:50,2008,2450,1,PNEUMÁTICA,MECÂNICA,0,575557,ABERTA,CORRETIVA SLM - NOITE,Não,Nenhuma,0,
8/13/2024,6:45:32,2033,2478,1,SUSPENSÃO,MECÂNICA,0,575583,FECHADA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/13/2024,7:36:55,2049,2437,2,PRODATA,PRODATA,0,575584,FECHADA,CORRETIVA VZA - DIA,Não,Nenhuma,0,
8/13/2024,8:03:30,2034,2402,1,POTENCIA,ELÉTRICA,0,575596,ABERTA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/13/2024,9:32:43,2356,2060,1,SUSPENSÃO,MECÂNICA,0,575598,ABERTA,CORRETIVA VZA - DIA,Não,Nenhuma,0,
8/13/2024,9:36:15,2938,2410,1,CAMBIO,MECÂNICA,0,575599,FECHADA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/13/2024,10:39:04,2924,2466,5,MOTOR,MOTOR,0,575600,ABERTA,REQ. ABERTA,Sim,8/11/2024,2,
8/13/2024,11:14:30,2903,2492,5,MOTOR,MOTOR,0,575527,ABERTA,S.O.S VZA - MANHÃ,Não,Nenhuma,0,
8/13/2024,12:13:42,2830,2459,5,PARTIDA,ELÉTRICA,0,575546,FECHADA,S.O.S VZA - MANHÃ,Não,Nenhuma,0,
8/13/2024,12:29:58,2955,2446,2,VANDALISMO,LANTERNAGEM,0,575547,ABERTA,CORRETIVA VZA - DIA,Não,Nenhuma,0,
8/14/2024,4:32:27,2412,2480,1,TEMPERATURA,MOTOR,1,575743,FECHADA,CORRETIVA SLM - NOITE,Sim,8/10/2024,4,
8/14/2024,4:38:37,2019,2419,2,PARTIDA,ELÉTRICA,0,575744,FECHADA,CORRETIVA SLM - NOITE,Sim,8/9/2024,5,
8/14/2024,4:42:58,2403,2480,2,POTENCIA,ELÉTRICA,2,575745,FECHADA,CORRETIVA SLM - NOITE,Não,Nenhuma,0,
8/14/2024,4:55:50,2336,2490,2,MOTOR,MOTOR,2,575746,ABERTA,CORRETIVA SLM - NOITE,Não,Nenhuma,0,
8/14/2024,4:57:23,2353,2490,1,TACÓGRAFO,ELÉTRICA,1,575747,FECHADA,CORRETIVA SLM - NOITE,Não,Nenhuma,0,
8/14/2024,4:59:12,2952,2466,1,BORRACHARIA,MECÂNICA,1,575748,FECHADA,CORRETIVA SLM - NOITE,Não,Nenhuma,0,
8/14/2024,5:00:31,2344,2490,2,CAMBIO,MECÂNICA,2,575749,FECHADA,CORRETIVA SLM - NOITE,Não,Nenhuma,0,
8/14/2024,5:41:48,2484,2480,1,ARTICULAÇÃO,MECÂNICA,1,575750,ABERTA,CORRETIVA SLM - NOITE,Não,Nenhuma,0,
8/14/2024,5:42:44,2962,2410,5,HIDRÁULICA,MECÂNICA,0,575753,ABERTA,S.O.S VZA - MANHÃ ,Não,Nenhuma,0,
8/14/2024,5:43:26,2021,2421,1,CAMBIO,MECÂNICA,1,575755,ABERTA,CORRETIVA VZA - DIA,Não,Nenhuma,0,
8/14/2024,5:58:45,2446,2480,2,PNEUMÁTICA,MECÂNICA,1,575756,ABERTA,CORRETIVA SLM - DIA,Sim,8/5/2024,9,
8/14/2024,5:59:35,2418,2450,5,TEMPERATURA,MOTOR,0,575757,ABERTA,S.O.S SLM - MANHÃ,Sim,8/10/2024,4,
8/14/2024,6:09:32,2492,2480,1,ARTICULAÇÃO,MECÂNICA,1,575758,ABERTA,CORRETIVA SLM - DIA,Sim,8/8/2024,6,
8/14/2024,6:20:05,2301,2437,1,AR CONDICIONADO,AR CONDICIONADO,2,575761,ABERTA,CORRETIVA VZA - DIA,Sim,8/2/2024,12,
8/14/2024,6:44:20,2011,2466,5,TEMPERATURA,MOTOR,0,575785,FECHADA,S.O.S SLM - MANHÃ,Não,Nenhuma,0,
8/14/2024,6:53:36,2467,2920,2,PRODATA,PRODATA,1,575763,FECHADA,CORRETIVA VZA - DIA,Não,Nenhuma,0,
8/14/2024,7:05:17,2434,2480,1,FREIO,MECÂNICA,0,575808,FECHADA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/14/2024,7:14:12,2925,2467,5,FREIO,MECÂNICA,0,575816,ABERTA,S.O.S SLM - MANHÃ,Não,Nenhuma,0,
8/14/2024,7:17:28,2486,2450,1,TEMPERATURA,MOTOR,1,575762,FECHADA,CORRETIVA SLM - DIA,Sim,8/9/2024,5,
8/14/2024,7:24:31,2477,2450,5,PARTIDA,ELÉTRICA,0,575818,ABERTA,S.O.S SLM - MANHÃ,Não,Nenhuma,0,
8/14/2024,7:46:49,2327,2437,1,AR CONDICIONADO,AR CONDICIONADO,1,575764,ABERTA,CORRETIVA VZA - DIA,Não,Nenhuma,0,
8/14/2024,7:51:45,2479,2450,1,ARTICULAÇÃO,MECÂNICA,1,575792,FECHADA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/14/2024,7:51:46,2424,2450,1,ARTICULAÇÃO,MECÂNICA,1,575776,FECHADA,CORRETIVA SLM - DIA,Sim,8/8/2024,6,
8/14/2024,7:56:36,2351,2490,1,DESTINO,ELÉTRICA,0,575777,FECHADA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/14/2024,8:15:59,2403,2480,5,POTENCIA,ELÉTRICA,0,575821,ABERTA,CORRETIVA SLM -  DIA,Não,Nenhuma,0,
8/14/2024,8:42:14,2482,2450,1,TEMPERATURA,MOTOR,0,575791,ABERTA,CORRETIVA SLM -  DIA,Sim,8/9/2024,5,
8/14/2024,9:17:29,2812,2492,1,PNEUMÁTICA,MECÂNICA,1,575790,FECHADA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/14/2024,9:37:56,2445,2480,1,TEMPERATURA,MOTOR,0,575789,FECHADA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/14/2024,9:39:13,2457,2480,5,TEMPERATURA,MOTOR,0,575819,ABERTA,S.O.S SLM - MANHÃ,Sim,8/9/2024,5,
8/14/2024,9:57:23,2040,2467,1,POTENCIA,ELÉTRICA,0,575802,ABERTA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/14/2024,11:06:39,2953,2417,2,PERIFÉRICOS ELÉTRICOS,ELÉTRICA,2,575804,FECHADA,CORRETIVA VZA - DIA,Não,Nenhuma,0,
8/14/2024,11:23:31,2739,2060,1,FREIO,MECÂNICA,0,575820,FECHADA,CORRETIVA VZA - NOITE,Não,Nenhuma,0,
8/14/2024,12:04:44,2503,2450,1,ARTICULAÇÃO,MECÂNICA,0,575825,FECHADA,CORRETIVA SLM - DIA,Sim,8/5/2024,9,
8/14/2024,12:28:38,2477,2480,1,BORRACHARIA,MECÂNICA,0,575827,FECHADA,CORRETIVA SLM - DIA,Sim,7/1/2024,44,
8/14/2024,12:40:44,2049,2930,2,PRODATA,PRODATA,0,575829,FECHADA,CORRETIVA VZA - DIA,Sim,8/13/2024,1,
8/14/2024,13:00:10,2403,2480,2,ACELERAÇÃO,MECÂNICA,0,575830,FECHADA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/14/2024,13:21:17,2943,2442,2,PANE ELÉTRICA,ELÉTRICA,0,575834,FECHADA,CORRETIVA VZA - DIA,Não,Nenhuma,0,
8/14/2024,13:25:49,2350,2490,1,AR CONDICIONADO,AR CONDICIONADO,0,575832,FECHADA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/14/2024,13:56:02,2950,2920,1,AR CONDICIONADO,AR CONDICIONADO,0,575835,FECHADA,CORRETIVA VZA - DIA,Não,Nenhuma,0,
8/14/2024,14:47:18,2464,2920,2,AVARIA,LANTERNAGEM,1,573511,FECHADA,CORRETIVA VZA - DIA,Não,Nenhuma,0,
8/14/2024,15:46:54,2704,2463,2,AVARIA,LANTERNAGEM,0,575665,ABERTA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/14/2024,15:50:22,2355,2040,1,BORRACHARIA,MECÂNICA,0,575838,FECHADA,CORRETIVA VZA - NOITE,Não,Nenhuma,0,
8/14/2024,15:53:12,2441,2450,5,PARTIDA,ELÉTRICA,1,575920,ABERTA,S.O.S SLM - DIA,Não,Nenhuma,0,
8/14/2024,15:59:11,2457,2480,1,TEMPERATURA,MOTOR,1,575919,ABERTA,CORRETIVA SLM - DIA,Sim,8/9/2024,5,
8/14/2024,16:12:49,2739,2060,1,FREIO,MECÂNICA,1,575922,FECHADA,CORRETIVA VZA - NOITE,Não,Nenhuma,0,
8/14/2024,16:24:19,2349,2490,2,PERIFÉRICOS ELÉTRICOS,ELÉTRICA,2,575923,FECHADA,CORRETIVA SLM - NOITE,Não,Nenhuma,0,
8/14/2024,16:34:13,2824,2410,1,FREIO,MECÂNICA,1,575925,FECHADA,CORRETIVA SLM - NOITE,Não,Nenhuma,0,
8/14/2024,17:24:44,2948,2930,1,PORTA,LANTERNAGEM,0,575928,FECHADA,CORRETIVA VZA - NOITE,Não,Nenhuma,0,
8/14/2024,17:52:06,2495,2450,1,AR CONDICIONADO,AR CONDICIONADO,1,575927,ABERTA,CORRETIVA SLM - NOITE,Sim,8/9/2024,5,
8/14/2024,18:46:19,2422,2450,1,ARTICULAÇÃO,MECÂNICA,0,575943,FECHADA,CORRETIVA SLM - NOITE,Sim,8/2/2024,12,
8/14/2024,19:03:20,2493,2480,1,SUSPENSÃO,MECÂNICA,0,575945,FECHADA,CORRETIVA SLM - NOITE,Sim,7/1/2024,44,
8/15/2024,5:13:24,2418,2480,5,TEMPERATURA,MOTOR,2,576069,ABERTA,S.O.S SLM - MANHÃ,Sim,8/14/2024,1,
8/15/2024,5:23:47,2493,2450,2,SUSPENSÃO,MECÂNICA,1,576044,ABERTA,CORRETIVA SLM - DIA,Sim,8/14/2024,1,
8/15/2024,5:39:53,2439,2480,2,SUSPENSÃO,MECÂNICA,1,576070,ABERTA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/15/2024,5:55:30,2454,2450,2,SUSPENSÃO,MECÂNICA,0,576088,ABERTA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/15/2024,5:56:15,2480,2450,1,TEMPERATURA,MOTOR,2,576064,FECHADA,CORRETIVA SLM - DIA,Sim,8/10/2024,5,
